wals_code,iso_code,IDS_NAME,glottocode,Name,latitude,longitude,genus,family,macroarea,countrycodes,1A Consonant Inventories,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"60A Genitives, Adjectives and Relative Clauses",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"81A Order of Subject, Object and Verb",82A Order of Subject and Verb,83A Order of Object and Verb,"84A Order of Object, Oblique, and Verb",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"81B Languages with two Dominant Orders of Subject, Object, and Verb",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
olm,nij,NA,ngaj1237,Oloh Mangtangai,-0.833333333,113,Barito,Austronesian,Papunesia,ID,,,,,,,,,,,,,,6 Penultimate,8 Fixed stress (no weight-sensitivity),1 No weight,5 No rhythmic stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olu,plo,NA,olut1240,Olutec,17.95,-95,Mixe-Zoque,Mixe-Zoque,North America,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 All nouns, always optional",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 Mixed,,,,,,,,,,,,,,,,,,,4 Desiderative verbal affix,,,,,1 Identical,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oma,omg,NA,omag1248,Omagua,-4,-73.5,Tupi-Guaraní,Tupian,South America,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omh,oma,NA,omah1247,Omaha,42,-97.25,Core Siouan,Siouan,North America,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,2 Indirect only,2 Verbal affix or clitic,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,,,2 Final,,,,,2 OV and NAdj,,,,,,,,,,,,,,,1 Negative affix,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,
omi,aom,NA,omie1241,Ömie,-9.05,148.0833333,Koiarian,Trans-New Guinea,Papunesia,PG,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,9 No plural,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,4 No possessive affixes,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,,3 No dominant order,,2 Not initial interrogative phrase,,1 OV and Postpositions,,2 OV and NAdj,,,,,,,,,,,,,,,2 Negative particle,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,,,,,,21 Other,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,18 SV&OV&NegV,,,,4 None,,,,,,,,,,,,
one,aun,NA,molm1235,One,-3.25,141.9166667,West Wapei,Torricelli,Papunesia,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Plural suffix,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,2 SVO,1 SV,2 VO,1 VOX,,3 No dominant order,,6 Mixed,,,,,2 Not initial interrogative phrase,,,,,,,,,,,,,,,,,,,2 Negative particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 VNeg,,,,,7 No SVNegO,,,,19 OptDoubleNeg,,,,5 Word&OnlyWithAnotherNeg,,,,,2 S(Neg)VONeg,2 OptDoubleNeg,"6 End, not immed postverbal",,,,15 OptNeg,,1 NegV,2 (Neg)VNeg,,15 OptDoubleNeg,,,,,4 No NegSVO,,,4 None,,,,,,,,,,,,
ond,one,NA,onei1249,Oneida,43,-75.66666667,Northern Iroquoian,Iroquoian,North America,US,1 Small,1 Small (2-4),2 Moderately low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",3 No velar nasal,,1 None,3 Complex,2 Simple tone system,6 Penultimate,8 Fixed stress (no weight-sensitivity),1 No weight,5 No rhythmic stress,2 No bilabials,1 None,1 Exclusively concatenative,5 No case,5 8-9 categories per word,1 Head marking,1 Head marking,1 Head-marking,5 Weakly prefixing,3 No productive reduplication,,3 Not syncretic,3 Three,2 Sex-based,2 Semantic,6 Mixed morphological plural,,2 Number-indifferent pronouns,4 No associative plural,1 Definite word distinct from demonstrative,"4 No indefinite, but definite article",2 'We' the same as 'I',5 Inclusive/exclusive,2 Two-way contrast,1 Identical,1 Unrelated,6 No gender distinctions,1 No politeness distinction,,2 Differentiated,1 No adpositions,1 No morphological case-marking,1 No case-marking,1 Case suffixes,,,,,,1 Possessive prefixes,2 Absent,1 No possessive classification,,,8 No action nominals,,,1 Grammatical marking,4 No past tense,1 Inflectional future exists,4 No perfect,4 Mixed type,4 Second person number-neutral,2 Normal imperative + special negative,1 Maximal system,2 Inflectional optative absent,2 Verbal constructions,2 Affixes on verbs,2 Overlap for either possibility or necessity,2 Indirect only,4 Separate particle,2 Aspect,1 None,7 No dominant order,2 VS,2 VO,6 No dominant order,5 No adpositions,3 No dominant order,,1 Demonstrative-Noun,,3 Internally headed,1 Degree word-Adjective,3 Second position,1 Initial interrogative phrase,1 Initial subordinator word,,5 Other,,,,4 Active,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,2 A precedes P,,4 Identical to reflexive,2 Absent,3 No antipassive,3 Benefactive and other; both bases,2 Purposive but no sequential,2 Morphological but no compound,2 Negative particle,3 Both,3 A/Cat,,1 Question particle,,1 Verbal encoding,1 Different,1 Impossible,,,,,,,,,2 Different,1 Identical,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,4 None,,,,,,,,4 No clause-final neg,21 Other,,,"1 Separate word, no double negation	Word&NoDoubleNeg",,,,,13 VS&VO&Neg[(Neg-)V],,,3 Immed preverbal,,1 Internally-headed relative clause dominant,,,,3 NegV&[Neg-V],12 Neg[(Neg-)]V,,15 OptDoubleNeg,6 None,,,,,,23 OptDoubleNeg,4 None,,,1 No m in second person singular,1 No m in first person singular,3 Instrument and locative,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,2 Farmer-foragers,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
ong,oon,NA,onge1236,Onge,10.75,92.41666667,South Andamanese,South Andamanese,Eurasia,IN,,,,,,,,,1 Initial velar nasal,2 Contrast absent,,,,,,,,,,,,,,,,3 Weakly suffixing,,,,,,,2 Plural suffix,,,,3 Definite affix,,,,,,,,,,,,,,1 Case suffixes,,,,,,2 Possessive suffixes,,,,,,,,,,,,2 Tense-aspect suffixes,5 No second-person imperatives,,4 Neither type of system,2 Inflectional optative absent,,,,,,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,,3 Demonstrative prefix,,,,1 Initial,,,,,,,,,,,,,,,,,,,,,,,,3 Mixture of previous two types,,,,,,,,,,,,,,,,,,,,,,,,,,,1 VNeg,,,,4 No NegSOV,,,1 Word&NoDoubleNeg,,8 SOVNeg,,,,,8 No SONegV,,,,,,4 Immed postverbal,,,,,,4 None,,,2 VNeg,,,4 No SNegOV,4 SOVNeg,,,,4 None,,,,,,,,,,,,
ono,ons,NA,onoo1246,Ono,-6.166666667,147.5833333,Finisterre-Huon,Trans-New Guinea,Papunesia,PG,,,,,,,,,,,,,,2 Initial,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 No grammatical marking,"2 Present, 2-3 remoteness distinctions",1 Inflectional future exists,4 No perfect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Negative particle,1 Symmetric,7 Non-assignable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,,,,,,,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,,,,,4 None,,,,,,,,,,,,
onn,ono,NA,onon1246,Onondaga,42.75,-76.16666667,Northern Iroquoian,Iroquoian,North America,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,1 Identical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Farmer-foragers,,
ord,mvf,NA,peri1253,Ordos,39,109,Mongolic,Altaic,Eurasia,CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Plural suffix,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,2 Possessive suffixes,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,1 Adjective-Noun,,1 Numeral-Noun,,,,,,,,1 OV and AdjN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ore,ore,NA,orej1242,Orejón,-2.833333333,-72.5,Tucanoan,Tucanoan,South America,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Optional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Identical,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ori,ras,NA,tega1236,Orig,12.16666667,30.83333333,Rashad,Kordofanian,Africa,SD,,,,,,,,,,,,,,,,,,,,,,,4 No marking,2 Dependent marking,5 Inconsistent or other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Absent,,,2 Absent,1 No possessive classification,,,,,,,,,,3 Tense-aspect tone,,,,,,,,,,,,1 SOV,1 SV,1 OV,,,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,,,,,,,2 OV and NAdj,,,,,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,,,,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,4 None,,,,4 No NegSOV,,,11 NoSOVNeg,,20 MorphNeg,,,,,2 Prefix&NoDoubleNeg,,,,,,,,,,,,2 [Neg-V],,,3 [Neg-V],,,4 No SNegOV,5 SO[Neg-V],,,,4 None,,,1 No m in second person singular,1 No m in first person singular,,,2 Non-zero marking,,,,1 None reported,
oya,ori,NA,nucl1284,Oriya,21,85,Indic,Indo-European,Eurasia,IN,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,"4 All nouns, always optional",,,3 Definite affix,,,,,,,,,,1 Identical,,,,1 Case suffixes,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,,,,,3 No dominant order,4 Correlative,,2 Final,2 Not initial interrogative phrase,,,5 Other,,,,,,,,,,,,,,,,1 Negative affix,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,1 Words derived from Sinitic cha,,,,1 Logical meanings,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,1 Correlative relative clause dominant,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,
oko,ort,NA,adiv1239,Oriya (Kotia),18.33333333,83,Indic,Indo-European,Eurasia,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Identical,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orm,oru,NA,ormu1247,Ormuri,32.5,69.75,Iranian,Indo-European,Eurasia,PK,3 Average,2 Average (5-6),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,3 Uvular continuants only,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,3 Complex,1 No tones,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Genitive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orc,oac,NA,oroc1248,Oroch,50.33333333,137.5,Tungusic,Altaic,Eurasia,RU,,,,,,,,,1 Initial velar nasal,,,,,7 Ultimate,8 Fixed stress (no weight-sensitivity),1 No weight,,,,,,,,,,,,,,,,,,,,2 Unique affixal associative plural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ork,oaa,NA,orok1265,Orok,49.5,143.5,Tungusic,Altaic,Eurasia,RU,,,,,,,,,1 Initial velar nasal,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,1 None,1 No gender,1 No gender,2 Plural suffix,,7 Person stem + pronominal plural affix,,,,,,,,,,,,,,,,1 Case suffixes,,,7 Marked by mixed or other strategies,,,2 Possessive suffixes,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,,1 Numeral-Noun,,,,,,1 OV and Postpositions,,2 OV and NAdj,,,,,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,,,,,,20 MorphNeg,,,,,,,,,,,,,,,,,2 [Neg-V],,,3 [Neg-V],,,,20 SV&OV&[Neg-V],,,,4 None,,,,,,,,,,,,
oro,okv,NA,orok1269,Orokaiva,-8.833333333,148.25,Binanderean,Trans-New Guinea,Papunesia,PG,,,,,,,,,1 Initial velar nasal,,,,,,,,,,,,,,,,,,1 Productive full and partial reduplication,,,,,,5 Plural complete reduplication,,,,,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,2 Adjective-Degree word,2 Final,2 Not initial interrogative phrase,,1 OV and Postpositions,,2 OV and NAdj,,,,2 Subject affixes on verb,,,,,,,,,,,5 Variation between negative word and affix,,,,3 Mixture of previous two types,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],,,,,,,2 Suffix&NoDoubleNeg,,16 More than one position,,,,,,,21 SOV & NegV/[Neg-V],,,,,,,,,,1 NegV,,,8 Type 1 / Type 4,,,,15 More than one construction,,,,4 None,,,,,,,,,,,,
orl,oro,NA,orok1267,Orokolo,-7.833333333,145.3333333,Eleman Proper,Eleman,Papunesia,PG,,,,,,,,,3 No velar nasal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Generic-noun-based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orb,gax,NA,bora1271,Oromo (Boraana),4.5,38.5,Lowland East Cushitic,Afro-Asiatic,Africa,KE ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 First, two-th, three-th",,,,,,,,,,,,,,,,,,,,,,,,,,4 None,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Balanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Imperative
orh,hae,NA,east2652,Oromo (Harar),9,42,Lowland East Cushitic,Afro-Asiatic,Africa,ET,4 Moderately large,2 Average (5-6),4 Moderately high,4 In both plosives and fricatives,3 Missing /p/,1 None,5 Ejectives and implosives,"2 /l/, no obstruent laterals",3 No velar nasal,2 Contrast absent,1 None,2 Moderately complex,3 Complex tone system,,,,,1 All present,1 None,1 Exclusively concatenative,1 Monoexponential case,4 6-7 categories per word,4 No marking,5 Other,5 Inconsistent or other,2 Strongly suffixing,1 Productive full and partial reduplication,2 Core cases only,2 Syncretic,2 Two,2 Sex-based,3 Semantic and formal,9 No plural,"2 Only human nouns, optional",4 Person-number stem,,5 No definite or indefinite article,5 No definite or indefinite article,3 No inclusive/exclusive,3 No inclusive/exclusive,2 Two-way contrast,1 Identical,1 Unrelated,3 3rd person singular only,1 No politeness distinction,2 Generic-noun-based,2 Differentiated,2 No person marking,6 6-7 cases,4 Subtractive-quantitatively asymmetrical,1 Case suffixes,2 Differentiation,"6 First, two-th, three-th",,1 Absent,,4 No possessive affixes,2 Absent,2 Two classes,,,2 Possessive-Accusative,1 'And' different from 'with',2 Differentiation,1 Grammatical marking,"1 Present, no remoteness distinctions",2 No inflectional future,3 Other perfect,2 Tense-aspect suffixes,1 Second singular and second plural,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,1 Verbal constructions,2 Overlap for either possibility or necessity,1 No grammatical evidentials,1 No grammatical evidentials,1 Tense,1 None,1 SOV,1 SV,1 OV,3 XOV,1 Postpositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,1 Degree word-Adjective,6 No question particle,2 Not initial interrogative phrase,1 Initial subordinator word,1 OV and Postpositions,2 OV and NRel,2 OV and NAdj,3 Nominative - accusative (marked nominative),2 Nominative - accusative (standard),2 Accusative,2 Subject affixes on verb,2 Only the A argument,3 Zero in some 3sg forms,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,2 Distinct from reflexive,2 Absent,3 No antipassive,8 No applicative construction,2 Purposive but no sequential,2 Morphological but no compound,6 Double negation,3 Both,5 A/Fin and A/Cat,1 Predicate negation also present,6 Interrogative intonation only,5 'Have',3 Mixed,2 Identical,2 Possible,,4 Gap,4 Gap,3 Both construction types exist,3 Deranked,1 Balanced,1 Balanced,,,,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,1 Words derived from Sinitic cha,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,4 No NegSOV,,"7 SO[Neg-V] with negative tone on verb	SO[Neg-V]&NegTone",11 NoSOVNeg,,18 ObligDoubleNeg,,,,,6 Prefix&OnlyWithAnotherNeg,6 Negative tone & [Neg-V],,,,,,,,,,,2 [Neg-V],,,14 ObligDoubleNeg,,,4 No SNegOV,16 ObligDoubleNeg,,,,1 NegTone,,,1 No m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,2 Imperative
orw,ssn,NA,waat1238,Oromo (Waata),-3.333333333,39.83333333,Lowland East Cushitic,Afro-Asiatic,Africa,KE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 No plural,,,,5 No definite or indefinite article,5 No definite or indefinite article,,,,,,,,,,,,,1 Case suffixes,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,4 OXV,1 Postpositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,,,2 Not initial interrogative phrase,,1 OV and Postpositions,2 OV and NRel,2 OV and NAdj,,,,,,,,,,,,,,2 Morphological but no compound,6 Double negation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],,,1 Noun-Relative clause (NRel) dominant,,,15 SOV & Neg[V-Neg],6 Suffix&OnlyWithAnotherNeg,,18 ObligDoubleNeg,,,,,,2 Neg[V-Neg],,,,,,,,,,,1 NegV,,,14 ObligDoubleNeg,,,,16 ObligDoubleNeg,,,,4 None,,,,,,,,,,,,
owc,gaz,NA,west2721,Oromo (West-Central),9,37,Lowland East Cushitic,Afro-Asiatic,Africa,ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Mixed,"5 First/one-th, two-th, three-th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,1 Words derived from Sinitic cha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
